variant,id,period,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct
drop_vote_keep_quorum_rvol,7d1b2a7bc070,stress27,540,159,29.444444444444443,2,9.433962264150944,1.1161341875292423,-0.1030427083675782,10.831762918611595,1.1283086373553746,0.011973979924574682,0.3525671866680323,0.0005314286226393246,-1.9497896941143344,-0.254152121937041,-0.3730150159368317,-0.48512624166643936,-0.026335449203743113,9.433962264150944,0.0
drop_vote_keep_quorum_rvol,7d1b2a7bc070,stress27,540,159,29.444444444444443,5,9.433962264150944,1.0861341875292423,-0.1330427083675782,8.163800939232289,0.8503959311700301,-0.018026020075425322,-0.5307661466653012,0.0005314286226393246,-2.1560891052221587,-0.284152121937041,-0.4030150159368317,-0.5151262416664394,-0.056335449203743115,9.433962264150944,0.0
drop_vote_keep_quorum_rvol,7d1b2a7bc070,all83,1660,435,26.204819277108435,2,8.505747126436782,1.4349397641185497,-0.12250379904243187,11.713430728964797,1.088937027567079,0.009968412077007915,0.2612204369577375,0.18792350004137692,-3.318947904552827,-0.36805238886113173,-0.4835501199967743,-0.6325748991490102,-0.03980294143153561,8.96551724137931,0.0
drop_vote_keep_quorum_rvol,7d1b2a7bc070,all83,1660,435,26.204819277108435,5,8.505747126436782,1.4049397641185493,-0.15250379904243186,9.212490265423789,0.8564375372378898,-0.020031587922992096,-0.5249241413555158,0.18792350004137692,-4.172415376599514,-0.3980523888611318,-0.5135501199967741,-0.6625748991490102,-0.06980294143153559,8.96551724137931,0.0
only_rvol,e09ae2026370,fit28,560,114,20.357142857142858,2,3.508771929824561,1.0025164580525303,-0.11658575905344729,8.598961538629595,0.31268951049562166,-0.07731901459358843,-1.573994225655193,-0.34124176167543996,-2.0136667761178506,-0.3221597723120581,-0.39610975296990186,-0.45600526302210925,-0.10442969505821197,3.508771929824561,0.0
only_rvol,e09ae2026370,fit28,560,114,20.357142857142858,5,3.508771929824561,0.9725164580525301,-0.14658575905344726,6.634453881007205,0.24125286840026197,-0.10731901459358843,-2.184708511369479,-0.34124176167543996,-2.24918476242687,-0.35215977231205814,-0.42610975296990183,-0.4860052630221092,-0.13442969505821195,3.508771929824561,0.0
only_rvol,e09ae2026370,validation28,560,162,28.928571428571427,2,13.580246913580247,0.7968226846025226,-0.15087657690230125,5.281288195705142,0.8299167164679508,-0.022176677191769616,-0.6415395901904782,-0.07792877845679186,-2.6974926767975194,-0.4071943615653845,-0.48226719501661514,-0.611974645270578,-0.05351339052878489,12.345679012345679,0.0
only_rvol,e09ae2026370,validation28,560,162,28.928571428571427,5,12.962962962962964,0.8043669353351826,-0.17974700246174122,4.4749949891731315,0.6664886154087643,-0.05217667719176962,-1.5093967330476212,-0.07792877845679186,-2.931571648150322,-0.43719436156538455,-0.5122671950166152,-0.6419746452705779,-0.08351339052878491,12.345679012345679,0.0
only_rvol,e09ae2026370,development56,1120,276,24.642857142857142,2,9.420289855072463,0.8284678805179082,-0.1357886170488055,6.101158539821774,0.6345204881414646,-0.044952860031651304,-1.1077669079228358,-0.18668848891666823,-4.039115011198014,-0.3846375499763231,-0.4545672153363455,-0.611974645270578,-0.0703125959445662,8.695652173913043,0.0
only_rvol,e09ae2026370,development56,1120,276,24.642857142857142,5,9.057971014492754,0.8312708589699582,-0.1652141866254371,5.03147384585418,0.5011428133320897,-0.07495286003165132,-1.8470526222085502,-0.18668848891666823,-4.528525642701508,-0.4146375499763232,-0.4845672153363455,-0.6419746452705779,-0.1003125959445662,8.695652173913043,0.0
only_rvol,e09ae2026370,stress27,540,153,28.333333333333332,2,7.189542483660131,0.6399026696207486,-0.09873311412980773,6.481135283340168,0.502059775470013,-0.045628580657545534,-1.2928097852971234,-0.2545244584836638,-1.7676887204284841,-0.25193784004646197,-0.3441842708866848,-0.600903015625589,-0.07300918116075042,8.49673202614379,0.0
only_rvol,e09ae2026370,stress27,540,153,28.333333333333332,5,7.189542483660131,0.6099026696207487,-0.12873311412980776,4.737729478102694,0.3670072130924622,-0.07562858065754553,-2.1428097852971235,-0.2545244584836638,-2.0331228630968146,-0.28193784004646194,-0.37418427088668466,-0.630903015625589,-0.10300918116075042,8.49673202614379,0.0
only_rvol,e09ae2026370,all83,1660,429,25.843373493975903,2,8.624708624708624,0.7724079529538878,-0.12236545017508693,6.3123042643874205,0.5958042290365678,-0.045193851303823376,-1.1679615788759172,-0.2108817368041981,-5.735404751168415,-0.3601516140810375,-0.43735901223775925,-0.611974645270578,-0.07127293643429218,8.624708624708624,0.0
only_rvol,e09ae2026370,all83,1660,429,25.843373493975903,5,8.391608391608392,0.7636305788910331,-0.1520327304056423,5.022803818977476,0.4601041666238909,-0.07519385130382338,-1.9432627836951946,-0.2108817368041981,-6.469578015595346,-0.39015161408103755,-0.46735901223775933,-0.6419746452705779,-0.1012729364342922,8.624708624708624,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,fit28,560,114,20.357142857142858,2,3.508771929824561,1.0025164580525303,-0.11658575905344729,8.598961538629595,0.31268951049562166,-0.07731901459358843,-1.573994225655193,-0.34124176167543996,-2.0136667761178506,-0.3221597723120581,-0.39610975296990186,-0.45600526302210925,-0.10442969505821197,3.508771929824561,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,fit28,560,114,20.357142857142858,5,3.508771929824561,0.9725164580525301,-0.14658575905344726,6.634453881007205,0.24125286840026197,-0.10731901459358843,-2.184708511369479,-0.34124176167543996,-2.24918476242687,-0.35215977231205814,-0.42610975296990183,-0.4860052630221092,-0.13442969505821195,3.508771929824561,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,validation28,560,162,28.928571428571427,2,13.580246913580247,0.7968226846025226,-0.15087657690230125,5.281288195705142,0.8299167164679508,-0.022176677191769616,-0.6415395901904782,-0.07792877845679186,-2.6974926767975194,-0.4071943615653845,-0.48226719501661514,-0.611974645270578,-0.05351339052878489,12.345679012345679,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,validation28,560,162,28.928571428571427,5,12.962962962962964,0.8043669353351826,-0.17974700246174122,4.4749949891731315,0.6664886154087643,-0.05217667719176962,-1.5093967330476212,-0.07792877845679186,-2.931571648150322,-0.43719436156538455,-0.5122671950166152,-0.6419746452705779,-0.08351339052878491,12.345679012345679,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,development56,1120,276,24.642857142857142,2,9.420289855072463,0.8284678805179082,-0.1357886170488055,6.101158539821774,0.6345204881414646,-0.044952860031651304,-1.1077669079228358,-0.18668848891666823,-4.039115011198014,-0.3846375499763231,-0.4545672153363455,-0.611974645270578,-0.0703125959445662,8.695652173913043,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,development56,1120,276,24.642857142857142,5,9.057971014492754,0.8312708589699582,-0.1652141866254371,5.03147384585418,0.5011428133320897,-0.07495286003165132,-1.8470526222085502,-0.18668848891666823,-4.528525642701508,-0.4146375499763232,-0.4845672153363455,-0.6419746452705779,-0.1003125959445662,8.695652173913043,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,stress27,540,153,28.333333333333332,2,7.189542483660131,0.6399026696207486,-0.09873311412980773,6.481135283340168,0.502059775470013,-0.045628580657545534,-1.2928097852971234,-0.2545244584836638,-1.7676887204284841,-0.25193784004646197,-0.3441842708866848,-0.600903015625589,-0.07300918116075042,8.49673202614379,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,stress27,540,153,28.333333333333332,5,7.189542483660131,0.6099026696207487,-0.12873311412980776,4.737729478102694,0.3670072130924622,-0.07562858065754553,-2.1428097852971235,-0.2545244584836638,-2.0331228630968146,-0.28193784004646194,-0.37418427088668466,-0.630903015625589,-0.10300918116075042,8.49673202614379,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,all83,1660,429,25.843373493975903,2,8.624708624708624,0.7724079529538878,-0.12236545017508693,6.3123042643874205,0.5958042290365678,-0.045193851303823376,-1.1679615788759172,-0.2108817368041981,-5.735404751168415,-0.3601516140810375,-0.43735901223775925,-0.611974645270578,-0.07127293643429218,8.624708624708624,0.0
drop_vote_keep_quorum_rsi,e09ae2026370,all83,1660,429,25.843373493975903,5,8.391608391608392,0.7636305788910331,-0.1520327304056423,5.022803818977476,0.4601041666238909,-0.07519385130382338,-1.9432627836951946,-0.2108817368041981,-6.469578015595346,-0.39015161408103755,-0.46735901223775933,-0.6419746452705779,-0.1012729364342922,8.624708624708624,0.0
only_rsi,7d1b2a7bc070,fit28,560,118,21.071428571428573,2,5.932203389830509,2.010553971833781,-0.12164539330635085,16.527991049939857,1.042305741888099,0.004841009710436615,0.10200699032705725,0.37064327435592687,-2.00890049910305,-0.37313765761337386,-0.5230805349892581,-0.622838409134734,-0.07273083235162035,8.47457627118644,0.0
only_rsi,7d1b2a7bc070,fit28,560,118,21.071428571428573,5,5.932203389830509,1.9805539718337806,-0.1516453933063509,13.060429523452164,0.8236306906681545,-0.025158990289563404,-0.5301358668158004,0.37064327435592687,-2.244428834912837,-0.40313765761337383,-0.553080534989258,-0.6528384091347339,-0.10273083235162037,8.47457627118644,0.0
only_rsi,7d1b2a7bc070,validation28,560,158,28.214285714285715,2,9.49367088607595,1.4851253771074153,-0.14276729620245934,10.402419998214075,1.0911629368756022,0.011779476580123708,0.33234951779634747,0.24003999362658188,-1.7292841240554302,-0.41572758206551247,-0.5202112980125694,-0.6325748991490102,-0.04383443398306952,8.860759493670885,0.0
only_rsi,7d1b2a7bc070,validation28,560,158,28.214285714285715,5,9.49367088607595,1.4551253771074153,-0.17276729620245931,8.422458469236041,0.8834746646051791,-0.0182205234198763,-0.5140790536322242,0.24003999362658188,-1.8771165451120564,-0.4457275820655125,-0.5502112980125694,-0.6625748991490102,-0.07383443398306952,8.860759493670885,0.0
only_rsi,7d1b2a7bc070,development56,1120,276,24.642857142857142,2,7.971014492753623,1.652307202702168,-0.13353685832266388,12.373416773889597,1.0717132638802014,0.008813030599605315,0.2171782540617024,0.29587762814130186,-3.1361797702444405,-0.41437253352822057,-0.5214409710025789,-0.6325748991490102,-0.044189648034303634,8.695652173913043,0.0
only_rsi,7d1b2a7bc070,development56,1120,276,24.642857142857142,5,7.971014492753623,1.6223072027021679,-0.1635368583226639,9.920131885506198,0.859224021579277,-0.021186969400394686,-0.5221074602240119,0.29587762814130186,-3.4562764807652635,-0.44437253352822054,-0.5514409710025788,-0.6625748991490102,-0.07418964803430364,8.695652173913043,0.0
only_rsi,7d1b2a7bc070,stress27,540,159,29.444444444444443,2,9.433962264150944,1.1161341875292423,-0.1030427083675782,10.831762918611595,1.1283086373553746,0.011973979924574682,0.3525671866680323,0.0005314286226393246,-1.9497896941143344,-0.254152121937041,-0.3730150159368317,-0.48512624166643936,-0.026335449203743113,9.433962264150944,0.0
only_rsi,7d1b2a7bc070,stress27,540,159,29.444444444444443,5,9.433962264150944,1.0861341875292423,-0.1330427083675782,8.163800939232289,0.8503959311700301,-0.018026020075425322,-0.5307661466653012,0.0005314286226393246,-2.1560891052221587,-0.284152121937041,-0.4030150159368317,-0.5151262416664394,-0.056335449203743115,9.433962264150944,0.0
only_rsi,7d1b2a7bc070,all83,1660,435,26.204819277108435,2,8.505747126436782,1.4349397641185497,-0.12250379904243187,11.713430728964797,1.088937027567079,0.009968412077007915,0.2612204369577375,0.18792350004137692,-3.318947904552827,-0.36805238886113173,-0.4835501199967743,-0.6325748991490102,-0.03980294143153561,8.96551724137931,0.0
only_rsi,7d1b2a7bc070,all83,1660,435,26.204819277108435,5,8.505747126436782,1.4049397641185493,-0.15250379904243186,9.212490265423789,0.8564375372378898,-0.020031587922992096,-0.5249241413555158,0.18792350004137692,-4.172415376599514,-0.3980523888611318,-0.5135501199967741,-0.6625748991490102,-0.06980294143153559,8.96551724137931,0.0
