rule,period,direction,scenario,jobs,trades,trade_rate_pct,cost_bps,win_rate_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,mean_trade_pct,mean_job_bps,mean_gross_points,worst_stream_mdd_pct,p05_pct,cvar05_pct,worst_trade_pct,trim_top1_mean_pct,held_until_flatten_pct,unclosed_after_day_pct
previous_frozen_5m,fit28,BOTH_COUNTERFACTUAL,low_vol,50,1,2.0,2,0.0,,-0.08557608923768166,,0.0,-0.08557608923768166,-0.17115217847536332,-0.20382421099998282,-0.08557608923768223,-0.08557608923768166,-0.08557608923768166,-0.08557608923768166,,0.0,0.0
previous_frozen_5m,fit28,LONG,ALL,280,19,6.785714285714286,2,15.789473684210526,3.4891191643938604,-0.1052350501073712,33.1554853714035,6.216653507138156,0.4622945627086127,3.136998818379872,3.9810690370526225,-0.5053340732185108,-0.24361922878773312,-0.31664840139033795,-0.31664840139033795,0.0579570344532549,10.526315789473683,0.0
previous_frozen_5m,fit28,LONG,strong_up_trend,51,6,11.764705882352942,2,33.333333333333336,5.0220789735089575,-0.0806419095277837,62.276290367091214,31.138145183545607,1.6202650514844634,19.061941782170155,13.541741093999994,-0.11123790267523193,-0.10765180270651022,-0.11123790267522779,-0.11123790267522779,0.3962440475203456,33.33333333333333,0.0
previous_frozen_5m,fit28,LONG,strong_down_trend,74,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,fit28,LONG,range_chop,70,4,5.714285714285714,2,25.0,0.4231995461636648,-0.05669682175057862,7.464255192740954,2.488085064246985,0.06327727022798223,0.36158440130275554,0.29396205224999505,-0.1075948943758731,-0.09708520934737644,-0.10759489437587055,-0.10759489437587055,-0.05669682175057862,0.0,0.0
previous_frozen_5m,fit28,LONG,gap_up_open,41,5,12.195121951219512,2,20.0,2.303787875712863,-0.10187033000532238,22.614905395835056,5.653726348958764,0.3792613111383146,4.625137940711154,2.0062970991999807,-0.1867405411706491,-0.1422486049983608,-0.1495382138820031,-0.1495382138820031,-0.10187033000532238,20.0,0.0
previous_frozen_5m,fit28,LONG,gap_down_open,36,1,2.7777777777777777,2,0.0,,-0.02496524335662218,,0.0,-0.02496524335662218,-0.0693478982128394,-0.01996242100000245,-0.024965243356622757,-0.02496524335662218,-0.02496524335662218,-0.02496524335662218,,0.0,0.0
previous_frozen_5m,fit28,LONG,v_reversal_up,16,1,6.25,2,0.0,,-0.08557608923768166,,0.0,-0.08557608923768166,-0.5348505577355104,-0.20382421099998282,-0.08557608923768223,-0.08557608923768166,-0.08557608923768166,-0.08557608923768166,,0.0,0.0
previous_frozen_5m,fit28,LONG,v_reversal_down,26,2,7.6923076923076925,2,0.0,,-0.06628006886624638,,0.0,-0.06628006886624638,-0.5098466835865105,-0.32463521700000797,-0.1075948943758731,-0.10346341182490813,-0.10759489437587055,-0.10759489437587055,-0.10759489437587055,0.0,0.0
previous_frozen_5m,fit28,LONG,late_day_spike,73,7,9.58904109589041,2,14.285714285714286,7.740370071305053,-0.12446848897955719,62.18738682186732,10.364564470311219,0.999079876775387,9.580217996476314,9.470211627142858,-0.3716675957956106,-0.2550252517758049,-0.31664840139033795,-0.31664840139033795,-0.12446848897955723,14.285714285714285,0.0
previous_frozen_5m,fit28,LONG,high_vol,75,4,5.333333333333333,2,25.0,7.740370071305053,-0.08912455763244896,86.84890311855973,28.949634372853243,1.8682490996019263,9.96399519787694,17.516351454499997,-0.11123790267523193,-0.10908624269399725,-0.11123790267522779,-0.11123790267522779,-0.08912455763244896,25.0,0.0
previous_frozen_5m,fit28,LONG,low_vol,25,1,4.0,2,0.0,,-0.08557608923768166,,0.0,-0.08557608923768166,-0.34230435695072664,-0.20382421099998282,-0.08557608923768223,-0.08557608923768166,-0.08557608923768166,-0.08557608923768166,,0.0,0.0
previous_frozen_5m,fit28,SHORT,ALL,280,7,2.5,2,14.285714285714286,4.401424665302899,-0.11960284812864302,36.80033322090117,6.133388870150196,0.5262582252187201,1.3156455630468005,2.769409920142863,-0.2845941656341777,-0.2412144759935163,-0.28459416563418327,-0.28459416563418327,-0.11960284812864302,0.0,0.0
previous_frozen_5m,fit28,SHORT,strong_up_trend,51,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,fit28,SHORT,strong_down_trend,74,4,5.405405405405405,2,25.0,4.401424665302899,-0.18771847128670965,23.446944965689788,7.815648321896596,0.9595673128606926,5.186850339787528,5.005081977750017,-0.2845941656341777,-0.2629043208138498,-0.28459416563418327,-0.28459416563418327,-0.18771847128670965,0.0,0.0
previous_frozen_5m,fit28,SHORT,range_chop,70,1,1.4285714285714286,2,0.0,,-0.05271676847614698,,0.0,-0.05271676847614698,-0.07530966925163854,-0.20481017800000245,-0.05271676847614648,-0.05271676847614698,-0.05271676847614698,-0.05271676847614698,,0.0,0.0
previous_frozen_5m,fit28,SHORT,gap_up_open,41,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,fit28,SHORT,gap_down_open,36,3,8.333333333333334,2,33.333333333333336,4.401424665302899,-0.13928062411297285,31.601126813826095,15.800563406913048,1.374287805692318,11.452398380769317,6.864339622333357,-0.1399952001652882,-0.13985228495482932,-0.13999520016529343,-0.13999520016529343,-0.13928062411297285,0.0,0.0
previous_frozen_5m,fit28,SHORT,v_reversal_up,16,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,fit28,SHORT,v_reversal_down,26,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,fit28,SHORT,late_day_spike,73,4,5.47945205479452,2,25.0,4.401424665302899,-0.11042600556736423,39.85858804444264,13.286196014814212,1.0175366621502016,5.57554335424768,5.097052172250017,-0.1399952001652882,-0.13978082734959726,-0.13999520016529343,-0.13999520016529343,-0.11042600556736423,0.0,0.0
previous_frozen_5m,fit28,SHORT,high_vol,75,3,4.0,2,33.333333333333336,4.401424665302899,-0.13928062411297285,31.601126813826095,15.800563406913048,1.374287805692318,5.497151222769272,6.864339622333357,-0.1399952001652882,-0.13985228495482932,-0.13999520016529343,-0.13999520016529343,-0.13928062411297285,0.0,0.0
previous_frozen_5m,fit28,SHORT,low_vol,25,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,ALL,560,37,6.607142857142857,2,10.81081081081081,1.0428766550487387,-0.16502252837000358,6.319601725592662,0.7660123303748682,-0.03443883286527468,-0.2275422885741363,-0.11042716597297551,-1.2070058742988388,-0.3881040265215908,-0.8005115624631083,-1.2070058742988383,-0.08409752889465828,8.108108108108109,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,strong_up_trend,152,5,3.289473684210526,2,20.0,0.347554503801429,-0.1448983544733373,2.3986090460770724,0.5996522615192681,-0.04640778281838402,-0.15265718032363165,0.029042473400028256,-0.218945396249004,-0.21745198717342842,-0.21894539624900483,-0.21894539624900483,-0.1448983544733373,0.0,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,strong_down_trend,148,10,6.756756756756757,2,20.0,1.0692655742603903,-0.14743985444247487,7.252215340985533,1.8130538352463832,0.09590123129809815,0.6479812925547173,0.2005194581999831,-0.38662572049514843,-0.30156555842783656,-0.38662572049514404,-0.38662572049514404,-0.0882513234679503,10.0,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,range_chop,130,9,6.923076923076923,2,0.0,,-0.2698898627355929,,0.0,-0.2698898627355929,-1.8684682804771815,-1.7579731657777888,-1.2070058742988388,-0.8818104248302542,-1.2070058742988383,-1.2070058742988383,-0.2973120865565812,0.0,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,gap_up_open,90,6,6.666666666666667,2,0.0,,-0.13802290380344576,,0.0,-0.13802290380344576,-0.9201526920229717,-0.6658126434999995,-0.218945396249004,-0.21360983171759104,-0.21894539624900483,-0.21894539624900483,-0.15945719849330103,0.0,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,gap_down_open,106,15,14.150943396226415,2,13.333333333333334,1.0164877358370872,-0.2300093780446307,4.419331700639829,0.67989718471382,-0.06380976286040164,-0.9029683423641743,-0.13406277646666542,-1.2070058742988388,-0.6379138377288162,-1.2070058742988383,-1.2070058742988383,-0.18875481505562644,6.666666666666667,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,v_reversal_up,36,4,11.11111111111111,2,0.0,,-0.2550496309059243,,0.0,-0.2550496309059243,-2.8338847878436035,-0.8917284467499726,-0.39401725062737647,-0.37336727470899755,-0.394017250627378,-0.394017250627378,-0.2872821153344475,0.0,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,v_reversal_down,38,4,10.526315789473685,2,25.0,0.38525692432824643,-0.09587256999792947,4.018427005102364,1.3394756683674545,0.024409803583614498,0.2569453008801526,0.20378882374998852,-0.10741140278360817,-0.1073151562910696,-0.10741140278361028,-0.10741140278361028,-0.09587256999792947,25.0,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,late_day_spike,114,4,3.508771929824561,2,0.0,,-0.44062440949283327,,0.0,-0.44062440949283327,-1.5460505596239764,-3.2209013545000005,-1.2070058742988388,-1.081325195316037,-1.2070058742988383,-1.2070058742988383,-0.5612843877043237,25.0,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,high_vol,190,7,3.6842105263157894,2,28.571428571428573,1.0504143639969816,-0.17244931018874546,6.0911485400974055,2.436459416038962,0.17694031100717655,0.6518853563422293,0.5444563688571732,-0.36913468108016323,-0.31767521819311817,-0.36913468108016184,-0.36913468108016184,-0.08578200785704973,0.0,0.0
previous_frozen_5m,validation28,BOTH_COUNTERFACTUAL,low_vol,28,3,10.714285714285714,2,0.0,,-0.10725520751646127,,0.0,-0.10725520751646127,-1.1491629376763706,-0.21825862033334906,-0.1583521776203578,-0.1535226360500774,-0.1583521776203549,-0.1583521776203549,-0.1342044697689674,0.0,0.0
previous_frozen_5m,validation28,LONG,ALL,280,12,4.285714285714286,2,8.333333333333334,0.347554503801429,-0.0955912227346986,3.6358411772388637,0.330531016112624,-0.0586624121900213,-0.25141033795723416,-0.16793319191666,-0.3362758939345567,-0.23577780296413126,-0.25635074450484135,-0.25635074450484135,-0.0955912227346986,0.0,0.0
previous_frozen_5m,validation28,LONG,strong_up_trend,76,3,3.9473684210526314,2,33.333333333333336,0.347554503801429,-0.12489841330158696,2.7826975108338945,1.3913487554169472,0.03258589239941836,0.128628522629283,0.48166666666668334,-0.218945396249004,-0.20013599965952125,-0.21894539624900483,-0.21894539624900483,-0.12489841330158696,0.0,0.0
previous_frozen_5m,validation28,LONG,strong_down_trend,74,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,validation28,LONG,range_chop,65,3,4.615384615384615,2,0.0,,-0.1489730038915141,,0.0,-0.1489730038915141,-0.6875677102685266,-0.7232815683333342,-0.25635074450484074,-0.24139264600435778,-0.25635074450484135,-0.25635074450484135,-0.18156025200242354,0.0,0.0
previous_frozen_5m,validation28,LONG,gap_up_open,45,3,6.666666666666667,2,0.0,,-0.11119844475762306,,0.0,-0.11119844475762306,-0.7413229650508203,-0.52333333333335,-0.218945396249004,-0.20543070739107386,-0.21894539624900483,-0.21894539624900483,-0.15137195195935002,0.0,0.0
previous_frozen_5m,validation28,LONG,gap_down_open,53,5,9.433962264150944,2,20.0,0.347554503801429,-0.07840954551719588,4.432553479412878,1.1081383698532195,0.006783264346529099,0.06399305987291604,0.15298033940001687,-0.10676975950000278,-0.10457275998670736,-0.10676975950000575,-0.10676975950000575,-0.07840954551719585,0.0,0.0
previous_frozen_5m,validation28,LONG,v_reversal_up,18,1,5.555555555555555,2,0.0,,-0.25635074450484135,,0.0,-0.25635074450484135,-1.4241708028046742,-0.6999999999999886,-0.25635074450484074,-0.25635074450484135,-0.25635074450484135,-0.25635074450484135,,0.0,0.0
previous_frozen_5m,validation28,LONG,v_reversal_down,19,1,5.2631578947368425,2,0.0,,-0.10676975950000575,,0.0,-0.10676975950000575,-0.5619461026316092,-1.0098447049999777,-0.10676975950000278,-0.10676975950000575,-0.10676975950000575,-0.10676975950000575,,0.0,0.0
previous_frozen_5m,validation28,LONG,late_day_spike,57,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,validation28,LONG,high_vol,95,1,1.0526315789473684,2,100.0,0.347554503801429,,,,0.347554503801429,0.36584684610676743,2.5550000000000637,0.0,0.347554503801429,0.347554503801429,0.347554503801429,,0.0,0.0
previous_frozen_5m,validation28,LONG,low_vol,14,1,7.142857142857143,2,0.0,,-0.05335668301144893,,0.0,-0.05335668301144893,-0.3811191643674924,-0.10000000000002274,-0.0533566830114518,-0.05335668301144893,-0.05335668301144893,-0.05335668301144893,,0.0,0.0
previous_frozen_5m,validation28,SHORT,ALL,280,25,8.928571428571429,2,12.0,1.2746507054645086,-0.19973818118765607,6.381607652004006,0.8702192252732736,-0.02281151478939631,-0.20367423919103847,-0.08282427352000696,-1.2070058742988388,-0.39253894460093125,-0.8005115624631083,-1.2070058742988383,-0.09681508724697675,12.0,0.0
previous_frozen_5m,validation28,SHORT,strong_up_trend,76,2,2.6315789473684212,2,0.0,,-0.16489829564508762,,0.0,-0.16489829564508762,-0.4339428832765464,-0.6498938164999544,-0.21147835087111932,-0.20682034534851945,-0.21147835087112296,-0.21147835087112296,-0.21147835087112296,0.0,0.0
previous_frozen_5m,validation28,SHORT,strong_down_trend,74,10,13.513513513513514,2,20.0,1.0692655742603903,-0.14743985444247487,7.252215340985533,1.8130538352463832,0.09590123129809815,1.2959625851094345,0.2005194581999831,-0.38662572049514843,-0.30156555842783656,-0.38662572049514404,-0.38662572049514404,-0.0882513234679503,10.0,0.0
previous_frozen_5m,validation28,SHORT,range_chop,65,6,9.23076923076923,2,0.0,,-0.3303482921576323,,0.0,-0.3303482921576323,-3.0493688506858367,-2.2753189645000162,-1.2070058742988388,-1.0037587183809733,-1.2070058742988383,-1.2070058742988383,-0.3863155361556215,0.0,0.0
previous_frozen_5m,validation28,SHORT,gap_up_open,45,3,6.666666666666667,2,0.0,,-0.16484736284926843,,0.0,-0.16484736284926843,-1.0989824189951227,-0.808291953666649,-0.19760313812334784,-0.19367804207305017,-0.19760313812334968,-0.19760313812334968,-0.17797765787185227,0.0,0.0
previous_frozen_5m,validation28,SHORT,gap_down_open,53,10,18.867924528301888,2,10.0,1.6854209678727454,-0.2973870813901573,5.667431685311023,0.6297146317012248,-0.09910627646386705,-1.869929744601265,-0.27758433440000657,-1.2070058742988388,-0.8411609936466813,-1.2070058742988383,-1.2070058742988383,-0.2973870813901573,10.0,0.0
previous_frozen_5m,validation28,SHORT,v_reversal_up,18,3,16.666666666666668,2,0.0,,-0.25461592637295194,,0.0,-0.25461592637295194,-4.243598772882532,-0.9556379289999674,-0.39401725062737647,-0.37576336065175253,-0.394017250627378,-0.394017250627378,-0.3027478007492505,0.0,0.0
previous_frozen_5m,validation28,SHORT,v_reversal_down,19,3,15.789473684210526,2,33.333333333333336,0.38525692432824643,-0.09042397524689132,4.260561684844652,2.130280842422326,0.06813632461148793,1.0758367043919148,0.6083333333333106,-0.10741140278360817,-0.1040139172762665,-0.10741140278361028,-0.10741140278361028,-0.09042397524689132,33.33333333333333,0.0
previous_frozen_5m,validation28,SHORT,late_day_spike,57,4,7.017543859649122,2,0.0,,-0.44062440949283327,,0.0,-0.44062440949283327,-3.092101119247953,-3.2209013545000005,-1.2070058742988388,-1.081325195316037,-1.2070058742988383,-1.2070058742988383,-0.5612843877043237,25.0,0.0
previous_frozen_5m,validation28,SHORT,high_vol,95,6,6.315789473684211,2,16.666666666666668,1.753274224192534,-0.17244931018874546,10.166896128917992,2.033379225783598,0.14850461220813446,0.9379238665776914,0.20936576366669138,-0.36913468108016323,-0.3262517953409588,-0.36913468108016184,-0.36913468108016184,-0.17244931018874546,0.0,0.0
previous_frozen_5m,validation28,SHORT,low_vol,14,2,14.285714285714286,2,0.0,,-0.1342044697689674,,0.0,-0.1342044697689674,-1.9172067109852489,-0.2773879305000122,-0.1583521776203578,-0.15593740683521615,-0.1583521776203549,-0.1583521776203549,-0.1583521776203549,0.0,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,ALL,1120,63,5.625,2,12.698412698412698,2.3800360973349295,-0.14267493321272579,16.68152943016513,2.426404280751292,0.17766932463459556,0.9993899510696,1.4434980318095203,-1.2070058742988388,-0.36388605311117944,-0.5891958816253806,-1.2070058742988383,0.055690280333459144,7.936507936507936,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,strong_up_trend,254,11,4.330708661417323,2,27.272727272727273,3.463904150273115,-0.11277013200056049,30.71650346437387,11.5186887991402,0.8626864904377144,3.7360438562263223,7.3996053573636456,-0.218945396249004,-0.2152118735600639,-0.21894539624900483,-0.21894539624900483,0.17491813235098078,18.181818181818183,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,strong_down_trend,296,14,4.72972972972973,2,21.428571428571427,2.1799852712745604,-0.15842493176362984,13.760367430847946,3.7528274811403493,0.3426629688874109,1.6207032312242409,1.57325160664285,-0.3933167113304714,-0.3203052098355196,-0.38662572049514404,-0.38662572049514404,0.030450530701604032,7.142857142857142,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,range_chop,270,14,5.185185185185185,2,7.142857142857143,0.4231995461636648,-0.20398584602678604,2.0746515231654508,0.15958857870503468,-0.15918688944175385,-0.8254135008090941,-1.0607657472142944,-1.2070058742988388,-0.6785632689123892,-1.2070058742988383,-1.2070058742988383,-0.20398584602678604,0.0,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,gap_up_open,172,11,6.395348837209302,2,9.090909090909092,2.303787875712863,-0.12356187428419639,18.64481167074299,1.864481167074299,0.09710628480644537,0.6210285656226158,0.5487826940909005,-0.218945396249004,-0.20827426718617723,-0.21894539624900483,-0.21894539624900483,-0.12356187428419639,9.090909090909092,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,gap_down_open,178,19,10.674157303370787,2,15.789473684210526,2.144800045659025,-0.20585302538517297,10.419084400852867,1.9535783251599126,0.16530272267443724,1.76446726450242,0.9769534104736887,-1.2070058742988388,-0.4753161129945241,-1.2070058742988383,-1.2070058742988383,-0.07003738524936626,5.263157894736842,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,v_reversal_up,68,5,7.352941176470588,2,0.0,,-0.22115492257227576,,0.0,-0.22115492257227576,-1.626139136560851,-0.7541475995999747,-0.39401725062737647,-0.3664839494028707,-0.394017250627378,-0.394017250627378,-0.2550496309059243,0.0,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,v_reversal_down,90,6,6.666666666666667,2,16.666666666666668,0.38525692432824643,-0.08403556954525623,4.584450684549374,0.9168901369098748,-0.00582015389967245,-0.03880102599781633,0.027647476833323026,-0.1075948943758731,-0.10754902147780548,-0.10759489437587055,-0.10759489437587055,-0.08403556954525622,16.666666666666664,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,late_day_spike,260,15,5.769230769230769,2,13.333333333333334,6.070897368303976,-0.21850666065775146,27.783580372466844,4.274396980379514,0.6200805432038121,3.577387749252763,4.919738977400004,-1.2070058742988388,-0.6204960390457648,-1.2070058742988383,-1.2070058742988383,0.11148843405372366,13.333333333333334,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,high_vol,340,14,4.117647058823529,2,28.571428571428573,3.560655866150479,-0.140818147206702,25.285490093289738,10.114196037315896,0.9167458566096357,3.774835880157324,6.7478299476428765,-0.3691346810801521,-0.2576391781582339,-0.36913468108016184,-0.36913468108016184,0.39185168624844946,7.142857142857142,0.0
previous_frozen_5m,development56,BOTH_COUNTERFACTUAL,low_vol,78,4,5.128205128205129,2,0.0,,-0.10183542794676637,,0.0,-0.10183542794676637,-0.5222329638295711,-0.2146500180000075,-0.1583521776203578,-0.15110786526493863,-0.1583521776203549,-0.1583521776203549,-0.11799500959187217,0.0,0.0
previous_frozen_5m,development56,LONG,ALL,560,31,5.535714285714286,2,12.903225806451612,2.7037279992457526,-0.10130608339998604,26.688703269384565,3.95388196583475,0.2606337982317221,1.442794240211319,2.3750036580967713,-0.8399106504810017,-0.24592781039058698,-0.28649957294758965,-0.31664840139033795,0.01130925579594442,6.451612903225806,0.0
previous_frozen_5m,development56,LONG,strong_up_trend,127,9,7.086614173228346,2,33.333333333333336,3.463904150273115,-0.09539407745238479,36.31152208586635,18.15576104293317,1.0910386651227815,7.73177006779924,9.188382951555557,-0.218945396249004,-0.175862398819494,-0.21894539624900483,-0.21894539624900483,0.25987223934999787,22.22222222222222,0.0
previous_frozen_5m,development56,LONG,strong_down_trend,148,0,0.0,2,,,,,,,0.0,,0.0,,,,,,0.0
previous_frozen_5m,development56,LONG,range_chop,135,7,5.185185185185185,2,14.285714285714286,0.4231995461636648,-0.10283491282104637,4.115329459170329,0.685888243195055,-0.027687132966087626,-0.14356291167600993,-0.14199949942857465,-0.2937848627500683,-0.21172398946615012,-0.25635074450484135,-0.25635074450484135,-0.10283491282104636,0.0,0.0
previous_frozen_5m,development56,LONG,gap_up_open,86,8,9.30232558139535,2,12.5,2.303787875712863,-0.10586809347059409,21.7609272084678,3.108703886923971,0.19533890267733803,1.817106071417098,1.0576856869999816,-0.218945396249004,-0.19465288242055423,-0.21894539624900483,-0.21894539624900483,-0.10586809347059409,12.5,0.0
previous_frozen_5m,development56,LONG,gap_down_open,89,6,6.741573033707865,2,16.666666666666668,0.347554503801429,-0.06772068508508114,5.132176429768506,1.0264352859537011,0.0014918463960038914,0.010057391433734098,0.12415654600001365,-0.12072609239122123,-0.10402351010838276,-0.10676975950000575,-0.10676975950000575,-0.06772068508508113,0.0,0.0
previous_frozen_5m,development56,LONG,v_reversal_up,34,2,5.882352941176471,2,0.0,,-0.17096341687126151,,0.0,-0.17096341687126151,-1.0056671580662442,-0.45191210549998573,-0.25635074450484074,-0.24781201174148337,-0.25635074450484135,-0.25635074450484135,-0.25635074450484135,0.0,0.0
previous_frozen_5m,development56,LONG,v_reversal_down,45,3,6.666666666666667,2,0.0,,-0.07977663241083283,,0.0,-0.07977663241083283,-0.5318442160722188,-0.5530383796666646,-0.1075948943758731,-0.10751238088828408,-0.10759489437587055,-0.10759489437587055,-0.10718232693793817,0.0,0.0
previous_frozen_5m,development56,LONG,late_day_spike,130,7,5.384615384615385,2,14.285714285714286,7.740370071305053,-0.12446848897955719,62.18738682186732,10.364564470311219,0.999079876775387,5.379660874944392,9.470211627142858,-0.3716675957956106,-0.2550252517758049,-0.31664840139033795,-0.31664840139033795,-0.12446848897955723,14.285714285714285,0.0
previous_frozen_5m,development56,LONG,high_vol,170,5,2.9411764705882355,2,40.0,4.043962287553241,-0.08912455763244896,45.374276125224696,30.249517416816463,1.564110180441827,4.600324060123021,14.52408116360001,-0.11123790267523193,-0.10836902270025374,-0.11123790267522779,-0.11123790267522779,0.020045207726020534,20.0,0.0
previous_frozen_5m,development56,LONG,low_vol,39,2,5.128205128205129,2,0.0,,-0.06946638612456531,,0.0,-0.06946638612456531,-0.35623787756187336,-0.15191210550000278,-0.08557608923768223,-0.08396511892637003,-0.08557608923768166,-0.08557608923768166,-0.08557608923768166,0.0,0.0
previous_frozen_5m,development56,SHORT,ALL,560,32,5.714285714285714,2,12.5,2.056344195424107,-0.18256632410358184,11.263546031947314,1.609078004563902,0.0972974908373792,0.5559856619278811,0.5411019563437458,-1.2070058742988388,-0.3899519090546493,-0.8005115624631083,-1.2070058742988383,-0.04154532124215376,9.375,0.0
previous_frozen_5m,development56,SHORT,strong_up_trend,127,2,1.5748031496062993,2,0.0,,-0.16489829564508762,,0.0,-0.16489829564508762,-0.25968235534659473,-0.6498938164999544,-0.21147835087111932,-0.20682034534851945,-0.21147835087112296,-0.21147835087112296,-0.21147835087112296,0.0,0.0
